Compound ID,SMILES,FilterItLogS,Lipinski,SIC0,RNCG,RPCG,ATS0Z,AATS0i,Log_sol
"2,3-Dimethylnaphthalene",Cc1cc2ccccc2cc1C,-3.924463749587873,1,0.2181042919855316,0.1131418384040378,0.1160533738185404,444,155.8560040571245,-4.72
"2,3-Dimethylpentane",CCC(C)C(C)C,-1.851592278361068,1,0.1959829226247291,0.1658870858858956,0.0770315040742646,268,167.2279532616515,-4.28
"2,3-Dimethylpyridine",Cc1cccnc1C,-2.277339294370529,1,0.3066199320064434,0.5799508554277825,0.1863911205000957,310,162.5329072740142,0.38
"2,4,5-PCB",Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-5.706395213239922,0,0.3127342457783236,0.1458825473945684,0.1116509623253562,1306,150.928823668202,-6.27
"2,4',5-PCB",Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-5.706395213239922,0,0.3127342457783236,0.1458825473945684,0.1116509623253562,1306,150.928823668202,-6.25
"2,4,5-Trichlorophenol ",Oc1cc(Cl)c(Cl)cc1Cl,-3.371932386945561,1,0.4799048446968728,0.6564847878898402,0.3801122544450771,1150,154.265281681996,-2.21
"2,4,6-PCB",Clc1ccc(cc1)c2c(Cl)cccc2Cl ,-5.706395213239922,0,0.3127342457783236,0.1398491473826589,0.1058931125998978,1306,150.928823668202,-6.14
"2,4,6-Trichlorophenol",Oc1c(Cl)cc(Cl)cc1Cl,-3.371932386945561,1,0.4799048446968728,0.6380324795616162,0.3706368639270644,1150,154.265281681996,-2.34
"2,4,6-Trimethylphenol",Cc1cc(C)c(O)c(C)c1,-2.650014956985831,1,0.2707093930310581,0.6402818433616244,0.3698830258630507,400,161.1641961319768,-2.05
"2,4,6-Trinitrotoluene",Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,-2.511241528771634,1,0.4413862457281895,0.1639196777926773,0.1812199187346246,788,169.4560312379165,-3.22
"2,4-Dichlorophenol ",Oc1ccc(Cl)cc1Cl,-2.590197482151151,1,0.4697142679211166,0.6762166038744564,0.391492197868238,862,155.554375851792,-1.55
"2,4-Dimethyl-2-pentanol ",CC(C)CC(C)(C)O,-1.301407038575199,1,0.2398021753972368,0.5958648705065811,0.3217322119647288,332,167.9872587841868,-0.92
"2,4-Dimethyl-3-pentanol",CC(C)C(O)C(C)C,-0.9450670385751992,1,0.2398021753972368,0.5814815808134164,0.3117350055057806,332,167.9872587841868,-1.22
"2,4-Dimethyl-3-pentanone",CC(C)C(=O)C(C)C,-1.417438744979885,1,0.2563824720059591,0.5726748362814674,0.2631139644056949,330,166.4481321259994,-1.3
"2,4-Dimethylpentane",CC(C)CC(C)C,-1.851592278361068,1,0.1959829226247291,0.1595104520070797,0.0755105377385032,268,167.2279532616515,-4.26
"2,4-Dimethylphenol",Cc1ccc(O)c(C)c1,-2.095777084706216,1,0.2910563814844883,0.6583369457532561,0.380083584036378,362,160.4727713034205,-1.19
"2,4-Dimethylpyridine",Cc1ccnc(C)c1,-2.277339294370529,1,0.3066199320064434,0.5812346793945451,0.1866416271311343,310,162.5329072740142,0.38
"2,4-Dinitrotoluene",Cc1ccc(cc1N(=O)=O)N(=O)=O,-2.344433287716148,1,0.4404545781342905,0.2323304064761851,0.2506469441575123,612,166.3869301897629,-2.82
"2,4'-PCB",Clc1ccc(cc1)c2ccccc2Cl ,-4.942565986107159,1,0.2964905527401483,0.1418978330903694,0.107441441671742,1018,151.6905611321724,-5.28
"2,4-PCB",Clc1ccc(cc1)c2ccccc2Cl ,-4.942565986107159,1,0.2964905527401483,0.1418978330903694,0.107441441671742,1018,151.6905611321724,-5.25
"2,6-Dichlorophenol",Oc1c(Cl)cccc1Cl,-2.590197482151151,1,0.4697142679211166,0.6282209746796626,0.3649364214446342,862,155.554375851792,-1.79
"2,6-Dimethylnaphthalene ",Cc1ccc2cc(C)ccc2c1,-3.924463749587873,1,0.2181042919855316,0.1076411695831272,0.1159281295149302,444,155.8560040571245,-4.89
"2,6-Dimethylphenol",Cc1cccc(C)c1O,-2.095777084706216,1,0.2910563814844883,0.6587236214872128,0.3805363498853777,362,160.4727713034205,-1.29
"2,6-Dimethylpyridine",Cc1cccc(C)n1,-2.277339294370529,1,0.3066199320064434,0.5831155816636422,0.1447934445754388,310,162.5329072740142,0.45
"2,6-Dinitrotoluene",Cc1c(cccc1N(=O)=O)N(=O)=O,-2.344433287716148,1,0.4404545781342905,0.2331651534267795,0.2515686212164735,612,166.3869301897629,-3.0
"2,6-PCB",Clc1cccc(Cl)c1c2ccccc2 ,-4.942565986107159,1,0.2964905527401483,0.1345189862416265,0.1027537373358902,1018,151.6905611321724,-5.21
"2,7-dimethylquinoline",c2c(C)cc1nc(C)ccc1c2 ,-3.704205408096312,1,0.2684920466644632,0.4224430735161537,0.1180372657284053,456,158.2640066115974,-1.94
2-aminoanthracene,Nc3ccc2cc1ccccc1cc2c3 ,-4.030296457048628,1,0.2524699635978046,0.4359412086963024,0.1708030273016113,564,154.6328930898746,-5.17
2-bromonaphthalene,c1c(Br)ccc2ccccc12 ,-3.871231533997496,1,0.2956072966275083,0.1342382826883873,0.1396554282139521,1592,150.1073886394302,-4.4
2-Bromonapthalene,Brc1ccc2ccccc2c1,-3.871231533997496,1,0.2956072966275083,0.1342382826883873,0.1396554282139521,1592,150.1073886394302,-4.4
2-Bromopropane,CC(C)Br,-1.509295006940462,1,0.3586342117568435,0.4585548620570902,0.2133356014208903,1340,164.9429548072494,-1.59
2-Bromotoluene,Cc1ccccc1Br,-3.025339379823798,1,0.3293393139293539,0.1744097252177577,0.1787569066659937,1484,154.7699951493162,-2.23
2-Butanone,CCC(=O)C,-0.8684923521091479,1,0.3347983891019821,0.8239188779368746,0.3544136499052423,216,167.0746097197302,0.52
2-butenal,CC=CC=O,-0.1608764946738926,1,0.3821955428728739,0.654639258318775,0.3113567003931154,214,163.8304202098176,0.32
2-Butoxyethanol,CCCCOCCO,-1.40493139470886,1,0.2782127046172332,0.4272214100751212,0.2278869650932352,358,169.1143562038403,-0.42
2-Chloro-2-methylbutane,CCC(C)(C)Cl,-2.042510918824322,1,0.2852838314120776,0.3828614988203446,0.1237532595218857,480,166.836787090214,-2.51
2-Chloroanisole,COc1ccccc1Cl,-2.510171518037474,1,0.3858911107998991,0.6579622069275608,0.1819580495568831,612,158.4746731511964,-2.46
2-Chlorobiphenyl,Clc1ccccc1c2ccccc2,-4.169437723114048,1,0.2707093930310581,0.1365224289244537,0.1042108999016339,730,152.4522985961428,-4.54
2-Chlorobutane,CCC(C)Cl,-1.630710367802073,1,0.3146849835798619,0.4469252997470567,0.1698564529742827,442,167.1139800282244,-1.96
2-Chloronapthalene,Clc1ccc2ccccc2c1,-3.61880722455085,1,0.2956072966275083,0.1745936931028456,0.1335491508610246,656,151.6959196048135,-4.14
2-Chlorophenol,Oc1ccccc1Cl,-1.793472685139788,1,0.4362537855285537,0.6627413666221135,0.3836893467879852,574,156.8434700215881,-1.06
2-Chloropropane,CC(C)Cl,-1.19568147350427,1,0.3586342117568435,0.5577131786249433,0.2101993806935488,404,167.5423691142403,-1.41
2-Chlorotoluene,Cc1ccccc1Cl,-2.753280793417724,1,0.3293393139293539,0.2220241745620075,0.1686595748161056,548,156.6762323077762,-3.52
2-cyanoguanidine,NC(N)=NC#N ,0.7685517117599548,1,0.4581460078048338,0.352545441878477,0.1992249122217504,272,183.8219571516996,-0.31
2-Decanone,CCCCCCCCC(=O)C,-3.422243802004493,1,0.2208765715814557,0.4369159040197206,0.1883494601498928,444,166.1854157157252,-3.3
2-Ethyl pyridine,CCc1ccccn1,-2.143449294370529,1,0.3066199320064434,0.5470506226079815,0.1758215835791894,310,162.5329072740142,0.51
2-Ethyl-1-butanol,CCC(CC)CO,-1.266695888550464,1,0.2539707371322467,0.6121346113866247,0.324622882666823,294,168.3364071753327,-1.17
2-Ethyl-1-hexanol,CCCCC(CC)CO,-2.114547813874047,1,0.2284067944444295,0.5255507631712746,0.2787064826885409,370,167.7156989244068,-2.11
2-Ethyl-2-hexanal,CCCC=C(CC)C=O,-1.865516125900935,1,0.2570017431266468,0.4733052622370373,0.2303953577946909,366,164.7240549070429,-2.46
2-Ethylbutanal,CCC(CC)C=O,-1.382074368801621,1,0.2748250104532309,0.5764176047052474,0.2330606124950444,292,166.5910129807099,-1.52
2-Ethylhexanal,CCCCC(CC)C=O,-2.231123257069624,1,0.2420092577908282,0.4790641537852673,0.1937147464050703,368,166.3395426764194,-2.13
2-Ethylnaphthalene,CCc1ccc2ccccc2c1,-3.790573749587873,1,0.2181042919855316,0.1077636526639003,0.1105373381388505,444,155.8560040571245,-4.29
2-Ethyltoluene,CCc1ccccc1C,-2.921459557103468,1,0.2243071347541535,0.1329100598124369,0.1341650647986312,336,160.007668052428,-3.21
2-Heptanol ,CCCCCC(C)O,-1.692667038575199,1,0.2398021753972368,0.5738734604130239,0.3069513080540325,332,167.9872587841868,-1.55
2-Heptanone,CCCCCC(=O)C,-2.165038744979885,1,0.2563824720059591,0.5695523771328286,0.2455275273697063,330,166.4481321259994,-1.45
2-Hexanol,CCCCC(C)O,-1.266695888550464,1,0.2539707371322467,0.6222582118129625,0.3328311631862012,294,168.3364071753327,-0.89
2-Hexanone,CCCCC(=O)C,-1.738414368801621,1,0.2748250104532309,0.6336881141219429,0.2731753377280349,292,166.5910129807099,-0.8
2-hydroxypteridine,Oc2ncc1nccnc1n2,-1.533915885194523,1,0.4623213485127188,0.3582314312948614,0.2359894349810832,480,168.7232187786331,-1.947
2-Hydroxypyridine,Oc1ccccn1,-0.756072200558386,1,0.4602621146850025,0.6056472518104772,0.362001683880384,298,162.9376157653121,1.02
2-Iodopropane,CC(C)I,-1.646924360194497,1,0.3586342117568435,0.4366163539256274,0.2139482402132643,2924,162.1850425479403,-2.09
2-Isopropyltoluene,CC(C)c1ccccc1C,-2.968502394121514,1,0.2137135814081428,0.1215001410852429,0.1226687333117977,374,160.6996120516452,-3.76
2-methoxypteridine,COc2ncc1nccnc1n2,-2.246537239218853,1,0.4249662171674903,0.352381384042546,0.2399011871021071,518,168.1932189898886,-1.11
2-Methy-2-Butene,CC=C(C)C,-0.9867789280331832,1,0.2350451878756692,0.2919359873178671,0.1876523802411001,190,165.543220046166,-2.56
"2-Methyl-1,3-Butadiene ",CC(=C)C=C,-1.009127486042054,1,0.259762806028293,0.273444578942706,0.171284653118476,188,162.562538203384,-2.03
2-Methyl-1-Butene,CCC(=C)C,-1.360578928033183,1,0.2350451878756692,0.3108058340193433,0.1667043486359769,190,165.543220046166,-2.73
2-Methyl-1-Pentene,CCCC(=C)C,-1.799800500240709,1,0.2202187890038467,0.2668774054228115,0.1431577292253893,228,165.543220046166,-3.03
2-Methyl-2-heptanol,CCCCCC(C)(C)O,-2.097087813874047,1,0.2284067944444295,0.5472640488426079,0.2954822857678247,370,167.7156989244068,-1.72
2-Methyl-2-hexanol,CCCCC(C)(C)O,-1.675207038575199,1,0.2398021753972368,0.5914520029757017,0.3193405257871617,332,167.9872587841868,-1.08
2-Methyl-2-pentanol,CCCC(C)(C)O,-1.249235888550464,1,0.2539707371322467,0.6434114744563189,0.3473946483923503,294,168.3364071753327,-0.49
2-Methyl-3-pentanol,CCC(O)C(C)C,-0.8928958885504639,1,0.2539707371322467,0.6266288660787194,0.3356780032693336,294,168.3364071753327,-0.7
2-Methylanthracene,Cc1ccc2cc3ccccc3cc2c1,-4.776047009387291,1,0.2084331247347669,0.0947855190380227,0.0977863647026131,552,152.6269320607773,-6.96
2-Methylbutan-2-ol,CCC(C)(C)O,-0.8182970716395099,1,0.2721799490905406,0.7055655746121532,0.3809424341774804,256,168.8019383635271,0.15
2-Methylbutane,CCC(C)C,-1.355510951241084,1,0.2138199372254135,0.2231226257680803,0.1017047918709227,192,167.822564984764,-3.18
2-Methylbutanol,CCC(C)CO,-0.83575707163951,1,0.2721799490905406,0.6667449896917566,0.3535735604000385,256,168.8019383635271,-0.47
2-Methylheptane,CCCCCC(C)C,-2.652002200549686,1,0.1894485821789581,0.1447026373220146,0.0657353434093941,306,167.033560967557,-5.08
2-Methylnapthalene,Cc1ccc2ccccc2c1,-3.374683142236925,1,0.2272977056294367,0.1178307524238321,0.1208435302390538,406,154.47211605869,-3.77
2-Methylpentane,CCCC(C)C,-1.793666112453348,1,0.2039115135379551,0.1893606834370442,0.0860349334722022,230,167.4806632439743,-3.74
2-Methylpentanol,CCCC(C)CO,-1.266695888550464,1,0.2539707371322467,0.611853477327429,0.324464851227262,294,168.3364071753327,-1.11
2-Methylphenanthrene,Cc1ccc2c(ccc3ccccc32)c1,-4.776047009387291,1,0.2084331247347669,0.0949636829194482,0.0973934683734579,552,152.6269320607773,-5.84
2-Methylphenol,Cc1ccccc1O,-1.537746293467495,1,0.3179455553999495,0.6778551708034818,0.3913519429860102,324,159.5220621641557,-0.62
2-Methylpropan-1-ol,CC(C)CO,-0.3986061027898509,1,0.2966396176163633,0.7320747417140312,0.3882069297939438,218,169.4536820269994,0.1
2-Methylpropane,CC(C)C,-0.908933202819753,1,0.2266982160150638,0.2636462680271478,0.1230422887668572,154,168.310996043035,-2.55
2-Methylpropene,CC(=C)C,-0.9125627810523284,1,0.2561521449303205,0.3678224039639666,0.1967206906513688,152,165.543220046166,-2.33
2-methylpteridine,Cc2ncc1nccnc1n2,-2.494347345680769,1,0.3788573220538973,0.2660256556944799,0.1929066251732328,454,167.1780385891467,-0.12
2-Methyltetrahydrofurane,CC1CCCO1,-0.7800503492862519,1,0.2995481027607745,0.806814958623742,0.1279649153323915,254,166.7874741559369,0.11
2-Napthol,Oc1ccc2ccccc2c1,-2.414367207728932,1,0.2910563814844883,0.5938433980557437,0.3426583989387089,432,154.3545296261312,-2.28
2-Nitropropane,CC(C)N(=O)=O,-0.61038594980076,1,0.4510762136412372,0.5,0.3919595960068717,292,173.6114820657495,-0.62
2-Nonanol,CCCCCCCC(C)O,-2.53298416866862,1,0.2190038024377395,0.4966396010485495,0.2656407478152635,408,167.4984510365827,-2.74
2-Nonanone,CCCCCCCC(=O)C,-3.006361383441806,1,0.2304353231482173,0.4736863074175835,0.2042007614318022,406,166.2542223946065,-2.58
2-Octanol,CCCCCCC(C)O,-2.114547813874047,1,0.2284067944444295,0.5324704505000045,0.2848058196763101,370,167.7156989244068,-2.09
2-Octanone,CCCCCCC(=O)C,-2.587463257069624,1,0.2420092577908282,0.5172145667691995,0.2229652972856045,368,166.3395426764193,-2.05
2-Pentanol,CCCC(C)O,-0.83575707163951,1,0.2721799490905406,0.6795633565479863,0.3634821550241936,256,168.8019383635271,-0.29
2-Pentanone,CCCC(=O)C,-1.306670349286252,1,0.2995481027607745,0.7145114903739487,0.3079927445879834,254,166.7874741559369,-0.19
2-Phenoxyethanol,OCCOc1ccccc1,-1.586094091677891,1,0.3148974294721927,0.4452791413032653,0.1905586698939339,426,161.7216970283745,-0.7
2-Propanol,CC(C)O,0.0466284270463995,1,0.3315855815233053,0.833835955215961,0.4456429997164446,180,170.4312975222077,0.43
2-pyrrolidone,O=C1CCCN1,-0.8213004573143579,1,0.4251933749127961,0.5410630549966187,0.3336145093646136,264,169.0994105494033,1.07
2-Undecanol,CCCCCCCCCC(C)O,-3.361384423339641,1,0.2043036956747015,0.4377285869972322,0.2341306431153815,484,167.1725792048466,-2.94
"3,3-Dimethyl-1-butanol",CC(C)(C)CCO,-1.249235888550464,1,0.2539707371322467,0.6215543622312222,0.3293746965412172,294,168.3364071753327,-0.5
"3,3-Dimethyl-2-butanol",CC(O)C(C)(C)C,-0.875435888550464,1,0.2539707371322467,0.6368388769860478,0.3411492231880461,294,168.3364071753327,-0.62
"3,3-Dimethyl-2-butanone",CC(=O)C(C)(C)C,-1.347154368801621,1,0.2748250104532309,0.6450606145211832,0.2900335242410511,292,166.5910129807099,-0.72
"3,3-Dimethylpentane",CCC(C)(C)CC,-2.207932278361068,1,0.1959829226247291,0.1673931632528679,0.0694567075936343,268,167.2279532616515,-4.23
"3,4-Dichloronitrobenzene",O=N(=O)c1cc(Cl)c(Cl)cc1,-3.185244527480251,1,0.5447784053454194,0.3602933237408885,0.3773280765782913,974,159.570041618682,-3.2
"3,4-Dichlorophenol",Oc1ccc(Cl)c(Cl)c1,-2.590197482151151,1,0.4697142679211166,0.6956083037558123,0.4014065227178709,862,155.554375851792,-1.25
"3,4-Dimethylphenol",Cc1ccc(O)cc1C,-2.095777084706216,1,0.2910563814844883,0.6582559351626825,0.3798157236996657,362,160.4727713034205,-1.38
"3,4-Dimethylpyridine",Cc1ccncc1C,-2.277339294370529,1,0.3066199320064434,0.5781238559192324,0.1842489602034638,310,162.5329072740142,0.36
"3,4-PCB",Clc1ccc(cc1Cl)c2ccccc2 ,-4.942565986107159,1,0.2964905527401483,0.1327286375611698,0.1035886902116224,1018,151.6905611321724,-6.39
"3,5-Dichlorophenol",Oc1cc(Cl)cc(Cl)c1,-2.590197482151151,1,0.4697142679211166,0.7218766437904729,0.4166108381841827,862,155.554375851792,-1.34
"3,5-Dimethylphenol",Cc1cc(C)cc(O)c1,-2.095777084706216,1,0.2910563814844883,0.6577345216219558,0.3795227162451894,362,160.4727713034205,-1.4
"3,5-Dimethylpyridine",Cc1cncc(C)c1,-2.277339294370529,1,0.3066199320064434,0.5756180261663633,0.1836073311568572,310,162.5329072740142,0.38
3-Butanoyloxymethylphenytoin,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.634804247833502,1,0.2802489264434521,0.1789487476912773,0.1322628780390485,1094,160.8375093720648,-5.071
3-Chloroanisole,COc1cccc(Cl)c1,-2.510171518037474,1,0.3858911107998991,0.7071250279363731,0.1706119499988583,612,158.4746731511964,-2.78
3-Chlorobiphenyl,c1c(Cl)cccc1c2ccccc2,-4.169437723114048,1,0.2707093930310581,0.138806925261186,0.1061748876910711,730,152.4522985961428,-4.88
3-Chlorophenol,Oc1cccc(Cl)c1,-1.793472685139788,1,0.4362537855285537,0.7112258700816869,0.4104172495224471,574,156.8434700215881,-0.7
3-chloropropionitrile,ClCCC#N ,-1.292750429752783,1,0.5529201095237967,0.612223623051183,0.1956599245629304,450,166.6059074437662,-0.29
3-Ethanoyloxymethylphenytoin,O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-3.843037522559149,1,0.2997901917861386,0.1873384178924743,0.1384005673370243,1018,160.1316527709496,-4.47
3-Ethyl-3-pentanol,CCC(O)(CC)CC,-1.675207038575199,1,0.2398021753972368,0.5917521287486586,0.3199910591534993,332,167.9872587841868,-0.85
3-Heptanol ,CCCCC(O)CC,-1.692667038575199,1,0.2398021753972368,0.5734909673348976,0.3069834010854732,332,167.9872587841868,-1.47
3-Heptanoyloxymethylphenytoin,O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.81676757654515,1,0.2570059974321865,0.1680875090042656,0.1242352591987021,1208,161.6075347550996,-6.301
3-Hexanol,CCCC(O)CC,-1.266695888550464,1,0.2539707371322467,0.6218540801183579,0.3328714857445551,294,168.3364071753327,-0.8
3-Hexanone,CCCC(=O)CC,-1.738414368801621,1,0.2748250104532309,0.6345337902467393,0.2797136195225541,292,166.5910129807099,-0.83
3-Hexanoyloxymethylphenyltoin,O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.423480725510853,1,0.2640696075363272,0.1715526645141766,0.1267963923566889,1170,161.3804759883072,-5.886
3-Hexyne,CCC#CCC,-1.431998410308724,1,0.2386085007312413,0.3281036344542647,0.12647230917306,226,163.1214160489056,-1.99
3-Methyl-1-Butene,CC(C)C=C,-1.004238928033183,1,0.2350451878756692,0.3025217022903986,0.1683960130164125,190,165.543220046166,-2.73
3-Methyl-2-butanol,CC(C)C(C)O,-0.4619570716395099,1,0.2721799490905406,0.6852853914600048,0.3668162071747636,256,168.8019383635271,-0.18
3-Methyl-2-butanone,CC(C)C(=O)C,-0.9328703492862518,1,0.2995481027607745,0.7191697734620711,0.3163579732262028,254,166.7874741559369,-0.12
3-Methyl-2-pentanol,CCC(C)CCO,-1.266695888550464,1,0.2539707371322467,0.6125421874137876,0.3245899399616177,294,168.3364071753327,-0.72
3-Methyl-2-pentanol,CCC(C)CCO,-1.266695888550464,1,0.2539707371322467,0.6125421874137876,0.3245899399616177,294,168.3364071753327,-0.71
3-Methyl-2-pentanone,CCC(C)C(=O)C,-1.364614368801621,1,0.2748250104532309,0.6349775662197266,0.2798943206101894,292,166.5910129807099,-0.67
3-Methyl-3-heptanol,CCCCC(C)(O)CC,-2.097087813874047,1,0.2284067944444295,0.547292113660097,0.2957273637158223,370,167.7156989244067,-1.6
3-Methyl-3-hexanol,CCCC(C)(O)CC,-1.675207038575199,1,0.2398021753972368,0.5915263604723827,0.3196290303813377,332,167.9872587841868,-0.98
3-Methyl-3-pentanol,CCC(C)(O)CC,-1.249235888550464,1,0.2539707371322467,0.6436958022191178,0.3478086818208356,294,168.3364071753327,-0.36
3-Methylbutan-1-ol,CC(C)CCO,-0.83575707163951,1,0.2721799490905406,0.6670009807654028,0.3534478298352257,256,168.8019383635271,-0.51
3-Methylcholanthrene,c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,-7.000855007875503,0,0.1894223157421229,0.0788797370031133,0.0817708510582568,772,151.9287543318374,-7.92
3-Methylheptane,CCCCC(C)CC,-2.652002200549686,1,0.1894485821789581,0.1448569748197316,0.0664100278641073,306,167.033560967557,-5.16
3-methylindole,Cc1c[nH]c2ccccc12 ,-2.877092310839793,1,0.2930465894326879,0.5669595430554647,0.2606788591526695,382,158.7709545178022,-2.42
3-Methylpentane,CCC(C)CC,-1.793666112453348,1,0.2039115135379551,0.1889076125201962,0.0869131227217914,230,167.4806632439743,-3.68
3-Methylphenol,Cc1cccc(O)c1,-1.537746293467495,1,0.3179455553999495,0.6773215374468229,0.3908163629036553,324,159.5220621641557,-0.68
3-Octanol,CCCCCC(O)CC,-2.114547813874047,1,0.2284067944444295,0.5321139734625049,0.2848347528612208,370,167.7156989244067,-1.98
3-Octanoyloxymethylphenytoin,O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.209403165874042,1,0.2505213501954415,0.1647595764989643,0.1217755490165429,1246,161.8111046839478,-6.523
3-Pentanol,CCC(O)CC,-0.83575707163951,1,0.2721799490905406,0.679319819632328,0.3636219979518837,256,168.8019383635271,-0.24
3-Pentanone,CCC(=O)CC,-1.306670349286252,1,0.2995481027607745,0.7194839362989621,0.3165144476073425,254,166.7874741559369,-0.28
3-Pentanoyloxymethylphenytoin,O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.029506244256361,1,0.2717883404932301,0.175164375210666,0.1294658457149596,1132,161.1256141072138,-4.678
3-Propanoyloxymethylphenytoin,O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.239330839610031,1,0.2895482359815839,0.1830588983009402,0.1352984765113525,1056,160.5092039761973,-4.907
"4,4'-PCB",Clc1ccc(cc1)c2ccc(Cl)cc2 ,-4.942565986107159,1,0.2964905527401483,0.1433101589846139,0.1085096229369343,1018,151.6905611321724,-6.56
4-Bromophenol,Oc1ccc(Br)cc1,-2.064274491012542,1,0.4362537855285537,0.740877080324995,0.4274801158711385,1510,154.6439656079804,-1.09
4-Bromotoluene,Cc1ccc(Br)cc1,-3.025339379823798,1,0.3293393139293539,0.1646485242713004,0.1795418533610926,1484,154.7699951493162,-3.19
4-Chloroanisole,COc1ccc(Cl)cc1,-2.510171518037474,1,0.3858911107998991,0.7118918915893074,0.1697629772818981,612,158.4746731511964,-2.78
4-Chlorophenol ,Oc1ccc(Cl)cc1,-1.793472685139788,1,0.4362537855285537,0.7159332888435369,0.4130881159098169,574,156.8434700215881,-0.7
4-Chlorotoluene,Cc1ccc(Cl)cc1,-2.753280793417724,1,0.3293393139293539,0.22350667499071,0.1691988399733294,548,156.6762323077762,-3.08
4-Ethyltoluene,CCc1ccc(C)cc1,-2.921459557103468,1,0.2243071347541535,0.1312823417649482,0.1340152475735792,336,160.007668052428,-3.11
4-Heptanol,CCCC(O)CCC,-1.692667038575199,1,0.2398021753972368,0.573350025094841,0.3069164643162152,332,167.9872587841868,-1.4
4-Heptanone,CCCC(=O)CCC,-2.165038744979885,1,0.2563824720059591,0.567521049410725,0.2506833626252266,330,166.4481321259994,-1.3
4-hexylresorcinol,c1(O)cc(O)ccc1CCCCCC,-3.207794118212919,1,0.2495112497836532,0.3642859634978699,0.2102628258346647,578,163.1547681600463,-2.59
4-hydroxypyridine,Oc1ccncc1,-0.756072200558386,1,0.4602621146850025,0.6544865329079852,0.3777233894420183,298,162.9376157653121,1.02
4-Isopropyltoluene,CC(C)c1ccc(C)cc1,-2.968502394121514,1,0.2137135814081428,0.1156098442198474,0.1225388073487664,374,160.6996120516452,-3.77
4-methoxypteridine,COc1ncnc2nccnc12 ,-2.246537239218853,1,0.4249662171674903,0.3491156738852882,0.178189598754271,518,168.1932189898886,-1.11
4-Methyl-2-pentanol,CC(C)CC(C)O,-0.8928958885504639,1,0.2539707371322467,0.6270890606397844,0.3354244191861159,294,168.3364071753327,-0.8
4-Methyl-2-pentanone,CC(C)CC(=O)C,-1.364614368801621,1,0.2748250104532309,0.637515098591351,0.2753778305408354,292,166.5910129807099,-0.74
4-Methylbiphenyl,Cc1ccc(cc1)c2ccccc2,-3.931831649210435,1,0.2150896787446935,0.096085736465682,0.0971795977758754,480,154.6935381384395,-4.62
4-Methylpentanol,CC(C)CCCO,-1.266695888550464,1,0.2539707371322467,0.612262873064004,0.3244329816133888,294,168.3364071753327,-1.14
4-methylpteridine,Cc1ncnc2nccnc12,-2.494347345680769,1,0.3788573220538973,0.2605848858572321,0.1891834815674618,454,167.1780385891467,-0.466
4-Nitroacetanilide,CC(=O)Nc1ccc(cc1)N(=O)=O,-2.185487069585608,1,0.4063781497623218,0.2762125756015278,0.2277507566915237,586,165.3585737114996,-2.692
4-Pentene-1-ol,OCCCC=C,-0.8594803492862518,1,0.2995481027607745,0.6091465574798365,0.3227914617148763,254,166.7874741559369,-0.15
5-(3-Methyl-2-butenyl)-5-ethylbarbital,O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,-2.816750206881149,1,0.3199460293301641,0.1620077392757728,0.1917504809454989,702,166.6329478876714,-2.253
5-(3-Methyl-2-butenyl)-5-isoPrbarbital,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,-2.847115614574812,1,0.3046475243956619,0.1574576478228724,0.1863715122874982,740,166.5395426441138,-2.593
"5,5-Diallylbarbital",O=C1NC(=O)NC(=O)C1(CC=C)CC=C,-2.456218316120245,1,0.3535406625215835,0.1575050239303123,0.1864283343898794,662,165.3996062303144,-2.077
"5,5-Diisopropylbarbital",O=C1NC(=O)NC(=O)C1(C(C)C)C(C)C,-2.400795550226759,1,0.3229970667749929,0.1688121042487659,0.1998101782120942,666,167.9180637521124,-2.766
"5,5-Dimethylbarbituric acid",O=C1NC(=O)NC(=O)C1(C)C,-1.508072832728271,1,0.4267834774775182,0.1932850701822333,0.2287453798374114,514,169.4179650400785,-1.742
"5,6,7,8-tetrahydro-2-naphthol",Oc2ccc1CCCCc1c2 ,-2.456536625930476,1,0.2672297156616445,0.6059495626562461,0.3496349165263905,436,159.6698552605864,-1.99
"5,6-Dimethylchrysene",Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-6.688797245792665,0,0.1917002779656824,0.077538828722553,0.0792243863482686,736,152.6269320607773,-7.01
5-Allyl-5-ethylbarbital,O=C1NC(=O)NC(=O)C1(CC)CC=C,-2.394962661802205,1,0.3592762901800849,0.1678413462670263,0.1986550687363247,626,166.8844235434034,-1.614
